,配管表,,,,,,,,,,,,,,,,,,,,,,
,配管種類,,,,,,,,,,,,,,,,,,,,,,
,Size,,,,,,,Outer Diameter,,Inner Diameter,,Thickness,,Unit Weight,,減圧弁の騒音計算に使用,,,,,,,
,,,,,,,,mm,in,mm,in,mm,in,kg/m,lb/ft,For SPL,,,,,,,
QS_PIPETABLE,GradeCO,SizeCO,SizeType,PipeGrade,Metric,Inch,DIN,OD_M,OD_I,ID_M,ID_I,Thick_M,Thick_I,Weight_M,Weight_I,Sa,A,B,,,,,
,2,25,0,JIS-STPG Sch40,25A,NPS1,DN25,34,1.33858267716535,27.2,1.07086614173228,3.4,0.133858267716535,2.57,1.72717159402621,14.5,987,889,,,,,
,2,32,0,JIS-STPG Sch40,32A,NPS1 1/4,DN32,42.7,1.68110236220472,35.5,1.39763779527559,3.6,0.141732283464567,3.47,2.33201767753734,14.5,828,778,,,,,
,2,40,0,JIS-STPG Sch40,40A,NPS1 1/2,DN40,48.6,1.91338582677165,41.2,1.62204724409449,3.7,0.145669291338583,4.1,2.75540993599512,15,744,725,,,,,
,2,50,0,JIS-STPG Sch40,50A,NPS2,DN50,60.5,2.38188976377953,52.7,2.0748031496063,3.9,0.153543307086614,5.44,3.6559585492228,15.5,744,725,,,,,
,2,65,0,JIS-STPG Sch40,65A,NPS2 1/2,DN65,76.3,3.00393700787402,65.9,2.59448818897638,5.2,0.204724409448819,9.12,6.1291069795794,16,599,622,,,,,
,2,80,0,JIS-STPG Sch40,80A,NPS3,DN80,89.1,3.50787401574803,78.1,3.0748031496063,5.5,0.216535433070866,11.3,7.59417860408412,18,599,622,,,,,
,2,100,0,JIS-STPG Sch40,100A,NPS4,DN100,114.3,4.5,102.3,4.02755905511811,6,0.236220472440945,16,10.75281926242,18.5,557,593,,,,,
,2,125,0,JIS-STPG Sch40,125A,NPS5,DN125,139.8,5.50393700787402,126.6,4.98425196850394,6.6,0.259842519685039,21.7,14.5835111246571,19,472,529,,,,,
,2,150,0,JIS-STPG Sch40,150A,NPS6,DN150,165.2,6.50393700787402,151,5.94488188976378,7.1,0.279527559055118,27.7,18.6158183480646,20,472,512,,,,,
,2,200,0,JIS-STPG Sch40,200A,NPS8,DN200,216.3,8.51574803149607,199.9,7.87007874015748,8.2,0.322834645669291,42.1,28.2933556842426,21,449,512,,,,,
,2,250,0,JIS-STPG Sch40,250A,NPS10,DN250,267.4,10.5275590551181,248.8,9.79527559055118,9.3,0.366141732283465,59.2,39.785431270954,21,405,465,,,,,
